幹嘛 搞 得 這麼 誇張,聽說 在 舉行 這 場 發佈 會 之前 就 已 有 商業 間諜 在 暗地裡 展開 各種 活動 了 
她 是 社會 上 的 寄生蟲 像 她 這樣 的 人 應該 把 她 幹掉,噢 ， 是 啊 ， 幹掉 她 來 警告 別人 
我 ？,是的 ， 你 ， 小姐 
簡直 胡扯 ， 這 話 你 聽 誰 說 的 ？,是 你 親口 說 的 ， 小姐 ， 三天 前 
你 怎麼 竟敢 偷聽 別人 的 談話 ！,刮進 耳朵 裡 的 
真的 嗎 ？,對 ， 是 真的 
你的 意思 是 說 你 給 傑基 小姐 打 了 嗎啡 之後 ， 她 一夜 沒醒 ？,是 這樣 ， 過度 緊張 、 醉酒 加上 嗎啡 ， 船沉 了 她 都 醒 不了 
可 我 幹嗎 要殺 多爾 太太 ？ 這 件事 都 過去 這麼多 年 了,因為 造成 的 後果 使 你 至今 心裡 感到 不滿 
不 ， 遺憾 的 是 ， 小姐 ， 我 不會 因為 你 抗議 就 不 懷疑 你 ， 依我看 ， 你 有 手段 有 動機 有 時機,你的 話 說完 了 嗎 ， 波洛 先生 ？ 
你的 話 說完 了 嗎 ， 波洛 先生 ？,暫且 說到 這兒 ， 如果 有 必要 ， 你 得 準備 回答 我 進一步 的 問題 
暫且 說到 這兒 ， 如果 有 必要 ， 你 得 準備 回答 我 進一步 的 問題,我 絕不 回答 你 
是 真的 ？ 林內 特 的 事 ？,千真萬確 
你們 都 以為 是 我 ， 可 我 沒 殺,安靜 點 ， 安靜 點 ， 小姐 ， 我們 知道 你 沒 殺 多爾 太太 
他 會 原諒 我 嗎 ？,會 原諒 你的 
我 看 我們 還是 先去 看 他 ， 他 現在 應該 醒了,好 主意 
這 件 案子 最 引起 我 興趣 的 就是 那 支 槍,槍 ？ 怎麼 會 沒了 ？ 
槍 ？ 怎麼 會 沒了 ？,我 不 認為 槍 這麼 重要 ， 許多 案子 兇器 常常 不見了 
在 誣陷 別人 的 案子 裡 也 這樣 嗎 ？,不 ， 為什麼 兇手 在 那 牆上 用血 寫下 了 一個 J ？ 又 拿走 傑基 的 槍 ？ 
不 ， 為什麼 兇手 在 那 牆上 用血 寫下 了 一個 J ？ 又 拿走 傑基 的 槍 ？,我 明白 你的 意思 
你 還好 吧 ？,好 ， 謝謝 
我 剛才 暈過去 了,吃 點 東西 吧 ， 吃 了 你 就 有 精神 了 
不 ， 謝謝 ， 我 吃不下,你 吃不下 ？ 
那麼 就 讓 我 來 吃 ？,你 吃 吧 ， 都 吃 了 吧 
簡直 不能 相信 林內 特死 了,太 不幸 了 
我 想 她 一定要 受 冤枉 了,可 我 知道 她 不會 下 這種 毒手 的 
那麼 依 你 看 究竟 會 是 誰 呢 ？,幾乎 誰 都 有可能 
我 來 看看 你 歇得 好不好 ？,我 好得 不能 再 好了 ， 謝謝 你 
屍體 是 你 發現 的 ， 你 總 應該 向 我們 提供 一些 情況 吧 ？,對不起 ， 你 … 你 懷疑 我 ？ 一個 正派 的 姑娘 ？ 
服侍 她 上 了 床 以後 你 去 哪兒 ？,回 我 艙裡 ， 還 能去 哪兒 ？ 
你 沒有 看見 或是 聽見 什麼 可以 提供給 我們 ？,怎麼 可能 呢 ？ 我的 客艙 是 在 船 的 另 一邊 
還要 我 說 什麼 ？,並 沒有人 懷疑 你 什麼 
你 最後 什麼 時候 離開 多爾 太太 的 ？,昨天 晚上 ， 我 幫 她 換好 睡衣 之後 
正 因為 這個 所以 你 非常 恨 她,可 我 沒 殺 她 
最後 一個 問題 ， 露易 絲 你 太太 的 珍珠 項鏈 哪兒 去 了 ？,她 的 項鏈 ？ 她 昨晚 上 還 戴 著 呢 
今天 早晨 還 在 嗎 ？,我 沒 看見 ， 我 走到 她 床前 ， 看見 太太 ， 我 大叫 起來 就 跑出來 
真 夠熱 的 ， 我 得去 換件 襯衫,對 ， 稍微 歇 會兒 ， 讓 我們 洗洗 換換 
沒什麼 ， 我 聽到 了 SOS ， 是 故意 放 的 嗎 ？,當然 是 故意 的 ， 可是 別想用 一 條 眼鏡蛇 來 阻止 調查 
偵查 得 怎麼樣 了 ？ 還 沒 抓住 什麼 人 嗎 ？,還 沒有 
我們 一塊兒 坐坐 談談 好 嗎 ？,當然 
那麼 你 就 在 多爾 太太 隔壁 吧 ？,是的 
夜裡 你 聽見 什麼 特別 的 聲音 嗎 ？,當然 聽見 了 ， 我 睡覺 一向 很 警醒 ， 
昨天 夜裡 砰 的 一聲 把 我 驚醒 了,砰 的 一聲 ？ 
砰 的 一聲 ？,一點 沒錯 ， 就 像 是 開 香檳酒 發出 的 聲音 
會不會 是 小 手槍 的 聲音 ？ 不是 開 香檳 ？,很 可能 
這是 你的 嗎 ， 太太 ？,當然 
找到 了 ， 找到 了,太妙 了 ， 太妙 了 
謝謝 ， 喬德里 先生,別客氣 
請問 你 指 的 是 什麼 呢 ， 先生 ？,我 指 的 是 波 斯坦 珍珠 項鏈 ， 太太 
原來 是 多爾 太太 的 ， 可是 被 人 奪去 了,奪去 了 ？ 
對 這位 老太太 非得 這麼 粗暴 嗎 ？ 你 好像 對 誰 都 懷疑 一 番,都 有道理 的 ， 上校 ， 難道 老太太 就 不會 殺人 了 ？ 
幹嗎 這麼 急 呀 ？,跟 你 說 ， 我 感到 有 不祥之兆 ， 越早 趕到 越好 
跟 我 一塊 來 喝 點 什麼 ？,我 不 喝 ， 謝謝 
對 ， 可 誰 會為 這 事 殺人 呢 ？,怎麼 不會 ？ 
我們 還 沒有 檢查 過 呢,真的 ， 這 就 查 
你們倆 都 給 我 走 吧,如果 我們 打擾 了 你 ， 我們 深感 不安 
打死 林內 特 的 不是 這種 槍,對 ， 當然 不是 
你們 幹什麼 ？,檢查 你的 私人 文件 ， 先生 
檢查 別人 的 東西 ， 這 也許 是 巴黎 的 習慣,可是 這兒 是 布魯塞爾 ， 先生 ！ 
你們 沒有 權力 到 我的 艙裡 來 ， 沒有 權力 ！,我們 有 權力 
這 跟 我的 文件 沒有 任何 關系,恰恰 相反 ， 它 證實 了 僅管 多爾 太太 已經 結婚 ， 你 還 企圖 控制 她 所有 的 財產 
你 能 安排 我 見見 他 嗎 ？ 只要 五分鐘 ， 可以 嗎 ？,有 什麼 不可以 呢 ？ 
那 又 怎麼 ？ 可 這 並不 犯法,你們 詐騙 委託人 就是 犯法 
她 的 事務 井井有條,但願 真的 如此 
你 按 不到 我 身上 ， 滾出去 ！ 我 聽夠 了 你 這些 廢話 ！,總有一天 ， 你 不得不 從 檢察官 口裡 聽到 更多 的 像 我 這樣 的 廢話 
啊 ， 很好 ， 體溫 下降 了,太好了 
你 怎麼樣 啊 ， 我 親愛的 ？,不好 ， 波洛 先生 ， 我 心裡 很 難過 
我 沒有 殺 她 ， 我 發誓,你 不必 說 了 ， 我 知道 
傑基 小姐 ， 現在 可以 見 他,謝謝 
昨晚 我 瘋 了 ， 差點兒 打死 你,靠 那 支 小小 的 玩具 手槍 ？ 
這 腿 還 能 走路 嗎 ？,你別 傻 了 ， 一 取出 子彈 我 就 完全 好了 
賽蒙 ， 我 心裡 很 難過,別 難過 ， 你 不必 掛 在 心上 
跟 我 一塊兒 喝 點 吧 ？,不了 ， 謝謝 
晚上好,晚上好 
請 貝斯 納 大夫,是 ， 先生 
這 對 我們 有 什麼 用 ？ 兩 個 女人 誰 殺 的 我們 還是 不知道,不 ， 這 話 不 完全 對 ， 要 知道 你 跟 我 全都 弄錯 了 ， 該 知道 的 我們 幾乎 全都 知道 了 ， 不知道 的 是 那些 我們 認為 不可思議 的 
把 屍體 抬到 冷藏室 去,是 ， 先生 
多爾 先生 ， 我 知道 誰 殺 了 露易 絲,什麼 ？ 你 說 你 知道 誰 殺 了 露易 絲 ？ 
我 必須 立刻 跟 你們 還有 大夫 談一談,我 要是 你我 就 不 進去 ， 大夫 正 發火 呢 
你 一定 是 瘋 了,不 ， 我 沒 瘋 
你 明白 了 ？,我 得 承認 我 可是 一點 不明白 
我 不許 你 來 這兒,可 我 必須 來 ， 這 太 重要 了 
我 不 願意 當 著 他 的 面說,那你 就 乾脆 別 說 了 
我 知道 是 誰 殺死 露易 絲 的 ， 我 親眼 看見 的,請 說 下去 ， 太太 
你 當時 是 朦朦朧朧 看見 的 嘍 ？,嗯 ， 是 朦朦朧朧 的 ， 但是 我的 視力 特別 好 
她 為什麼 對 我們 說 著這 話 ？,是 暗示 
可 幹嘛 要 暗示 我們 ？,她 知道 兇手 是 誰 
這是 貼近 她 的 頭部 開 的 槍 ？,一點 不錯 
我愛你,我 知道 
對 ， 可 你 還是 沒 懂 我的 意思,很 抱歉 
你 跟 他 本來 是 情人,現在 仍然 是 情人 
這不 是 真的 ， 不是 的 ！,這是 真的 ， 何必 要 抵賴 呢 
你 是 有 一點 怪 我 ， 是 嗎 ？,是的 
我們 剛剛 訂 了婚,恭喜 你 了 ， 小姐 
這個 地方 快要 像 個 殯儀館 了,天哪 ， 沒 多久 你 也 該 去 那兒 了 
謝謝 ， 再見 了,再見 ， 祝 你 好運 
你 需要 去 散散心 避 避暑,剛才 我 才 想到 要 去 戈壁灘 玩玩 
要不要 我 來開 啊 ！ 好 嗎 ？,好 啊 
那 他們 見到 了 什麼 嗎 ？,他們 不 認識 這個 女孩 ， 沒有 見過 這 輛車 ， 一無所獲 
我們 在 開車 回家 的 路上,在 回家 的 路上 ， 沒有 錯 ， 是 在 回家 的 路上 
那麼 ， 我們 怎麼 才能 救出 那 個舊 旅館 裡 的 那些 姑娘 呢 ？,你 不可能 的 ， 無論 你 做 什麼 她們 都 是 死 的 
那 我 就 不明白 了 ， 如果 我們 不能 救出 她們 ， 那 我們 測試 的 目的 又 是 什麼 ？,目的 就是 要 習慣 這些 
我 五分鐘 之內 就 可以 搞 到 她 的 電話號碼,我 只要 兩 分鐘 就 夠 了 
嗨 ， 我 想 我 認識 你 ， 對 吧 ？,你 是 ... 啊 ... 吉爾 ， 對 吧 ？ 
你 胡扯 什麼 ？,你 不會 明白 的 
對不起 ， 我 看到 了,別太 擔心 ， 沒有什麼 大不了 的 
路過 他 的 辦公室 時 ， 桌子 上 有些 推薦信,我 看 了 
他 要 加入 這個 團隊 嗎 ？,他 只是 來 觀察 的 ， 並不 參與 其中 
對 他 友善 點 ， 就 像 對待 我的 屁股 一樣 ， 無意 冒犯 ， 探長 先生,沒有 關係 ， 我 就 當 沒有 聽到 
事情 並不 總是 這麼 完美,能 聽到 你 也 這麼 說 ， 真好 ， 長官 
我 把 要點 說清楚 了 嗎 ， 探長 先生 ？,基本上 是 這樣 的 
別 擔心 ， 在 內心 裡 他 是 百分之百 的 美國人 ， 對 嗎 ？,絕對 的 美國人 ， 像判 了 死刑 一樣 
噢 ， 還有 另外 一個人 很快 就 會 過來,會 是 誰 ？ 
嘿 ， 哈里斯 ， 無論 你 設置 了 什麼 樣 噁心 與 複雜 的 犯罪 景象 ， 我 都會 破案 的,希望 如此 
這些 罐子 是作 什麼 的 ？,也許 是 用來 模擬 軍事 目標 的 ， 總之 來說 ， 都 是 用作 軍事 用途 的 ， 別碰 就是了 
嗯 ， 探長 先生 ， 你 來 這個 像 天堂 一樣 的 小島 的 真正 的 目的 是 什麼 呢 ？,與 你 一樣 ， 被 推薦 來 的 
為什麼 呢 ？ 我的 意思 是 你 放走 了 兇手 ？ 還是 在 哪 方面 失敗 了 ？,到底 是 為什麼 呢 ？ 
你 不會 對 我的 故事 感興趣 的,實際上 我 想 知道 
我 是 餵 鴨子 來 的,我 見到 你 也 在 餵 鴨子 ， 也許 我們 可以 一塊 餵 
不 ， 不 ， 沒有 關係,好 的 
我 不 吸煙,我 知道 
嘿 ， 文斯 ， 你 去 查看 一下 小鎮 的 那一 邊,好 ， 好 ， 好 
探長 ， 我們 一起 找 ？,你自己 找 吧 ， 我 在 度假 
我 想 你 偏離 了 工作 方向,可能 吧 
我 想 知道 它 是 怎麼 他媽的 到 這裡 的,我 說 問題 的 關鍵 是 它 為什麼 在 這裡 
這 應該 意味著 什麼 ？,那麼 ， 這是 不是 意味著 某種 警告 ？ 
你 知道 我 恨 你 什麼 嗎 ？,什麼 ？ 
莎拉 ， 為什麼 你 不 檢查 一下 那個 受害人 ？,好 的 
為什麼 你 不 去 查看 一下 僱員 記錄 ？ 或者 流水 賬目 ， 看看 誰 在 這裡 買過 東西 ， 誰 在 這裡 工作 ， 諸如此類,讓 我 來 做 個 徹底 的 搜查 ， 找出 時間 線索 
你 能不能 把 這些 都 記下來 ？,當然 可以 
我的 腿,不 ， 別動 它 
快救 我,快 離開 ， 不然 會倒 在 你 身上 
讓 我們 談談 這個 還有 哈里斯 吧,不會 是 哈里斯 幹 的 
你 不應該 帶 武器 的,我 很 高興 我 帶來 了 
我們 是 不應該 帶 武器 的,我 從來 是 槍 不 離身 的 
你 沒有事 吧 ？,是的 ， 我 告訴 你 了 我 沒有事 
是的 ， 我 告訴 你 了 我 沒有事,是的 ， 我 知道 你 告訴 過 我 ， 但是 當 人們 問 我 有沒有 事 的時候 ， 我 會 說 都 沒有事 
那麼 我 是不是 可以 問些 別的 問題 ？,無論 什麼 都 可以 
因為 敵人 可能 就 在 身邊 ， 你 是不是 有 什麼 事瞞 著 我 ？,沒有 
我們 知道 在 島上 有 個 殺手 ， 是 一個 知道 我們 是 什麼 人 ， 我們 來 這兒 做 什麼 的 人,這 就是 問題 所在 ， 除了 我們 之外 沒有 別的 人 在 島上 
你 要往 哪兒 跑 ？,嗨 ， 夥計 ， 我 可以 解釋 
這 間 房間 從 什麼 時候 開始 是 安全 的 ？,從 我們 全都 在 這 間 房間 裡 開始 
住嘴,聽 著 ， 我 可以 解釋 
聽 著 ， 我 可以 解釋,我 說 住嘴 
你 不知道 我 是 誰,我 知道 你 殺 了 J . D ， 這 就是 我 所 知道 的 
我 想 知道 下一個 陷阱 是 什麼 ， 現在 就 想 知道,我 不能 告訴 你 ， 因為 我 不知道 
你 從 到 這兒 以來 一直 在 說謊,那 也 不能 證明 我 是 兇手 啊 
如果 你 不 告訴 我們 真相 ， 你 將 永遠 不能 離開 這個 房間 ， 現在 開口 說 吧,好 的 
僅僅 談話 ， 也許 並 不足 以 解決問題,聽 著 ， 他們 採取 這種方式 一定 有 其 原因 ， 不是嗎 ？ 
你們 可以 用 測謊 儀來 測試 我 ， 快測 啊,他 在 說謊 ， 看 他 的 眼睛 
我 不是 個 有 暴力 傾向 的 人,那你 就 快要 真正 的 認識 你自己 ， 知道 自己 是 怎麼 回事 了 
六點 ， 我們 兩 個中 有 一個 會死,我 知道 ， 那是 你 
我 也 去 與 你 一塊 搜查,你 不 想 這麼 做 的 ， 夥計 
有人 知道 嗎 ？ 我們 在 這裡 思考 的 所有人 ？,就 這麼 簡單 ， 都 是 他媽的 該死 的 數字 
什麼 ？,那是 什麼 ？ 
你 就 在 那邊 上 ， 你 能 摸 著 嗎 ？ 相信 我 ， 在 那個 儲藏室 有 個 電源 控制箱,聽 著 ， 我 能 
你 沒有事 吧 ？,是 啊 
你 確定 嗎 ？,對 
一般人 要學 幾年 的 相關 專業 課 才行,沒錯 
看 著 我 ， 看 著 我 ， 看 著 我,說 的 都 是 我 ， 嗯 ？ 
你 知道 這個 故事 讓 我 很 不安,如果 我 不知道 會 令 你 更加 不安 
槍 放在 桌子 上 ， 所有 的 人,我 不會 交出 我的 槍 的 ， 我 從來 都 槍 不 離身 的 
檢測 一定 是 什麼 地方 搞錯 了,我 不會 跟 你 廢話 
開始 吧,等等 
她 想要 我們 都 死於 水下,真 殘忍 
你 走出 那個 門 ， 你 就 別 再 回來 了,我 為什麼 要 回來 ？ 
如果 他 發現 他 的 訓練 項目 會 被 取消 又 會 如何 ？,不 ， 不 ， 沒有 可能 
我們 每個人 都會 幾 招,也許 她 也 會 這 幾 招 
我 不 相信 她,你們 我 誰 都 不 相信 
剩下 的 會 是 誰 ？,剩下 的 是 最後 一個 還 站 著 的 男人 
你 參加 FBI 就是 為了 這個 ？,沒錯 
最後 一個 問題,什麼 時候 情勢 算是 安全 了 ， 探員 ？ 
史達琳 ， 克勞福 要見 你,謝謝 
找 克勞福 嗎 ？ 他 快 回來 了 ， 在 他 的 辦公室 等一會 吧,好 的 
你的 導師 說 你 是 班裡 的 高材生,希望 是 吧 ， 他們 還 沒有 公佈 成績 
坐下,是 ， 長官 
它 說 你 畢業 後 ， 想 在 行為 科學組 替 我 工作,是的 ， 我 很想 
我們 正在 訪問 被 囚禁 的 連環 殺手 ， 作 變態 行為 的 分析 ， 對 一些 懸案 會 有 很大 幫助,喔喔 
你 會否 很 易 受驚 ？,不會 
我們 最 想見 的 那個人 拒絕 合作 ， 我 想 你 去 精神 病院 找 他,那 人 是 誰 ？ 
但 無論如何 我們 都 得 嘗試,若 他 不合作 ， 我 要 如實 報告 
他 的 容貌 和 監獄 裡 的 狀況 如何 ？,這是 萊克 特 的 檔案 
週三 早上 8 點 把 你的 報告 交給 我,好 的 
對不起 ， 為何 這樣 急 ？,萊克 特 已經 坐牢 很多 年 了 
他 和 野牛 比爾 是否 有關連 ？,但願 有 ， 我 要 你 非常 留意 
執行 你的 任務 ， 但 千萬 別 忘記 他 的 身份,是 什麼 ？ 
你 會 在 巴爾的摩 過夜 嗎 ？ 如果 你 有 適當 的 嚮導 ， 這 可是 個 很 好玩 的 城市,我 肯定 ， 這是 個 了不起 的 城市 
但 我 要見 萊克 特 醫生 ， 下午 還要 回去 報告,是的 ， 那 我們 快點 吧 
克勞福 真是 聰明 ， 他 利用 你,什麼 意思 ？ 
什麼 意思 ？,找 個 漂亮 的 女人 來 引誘 他 ， 我 相信 這 8 年來 萊克 特 都 沒 見過 女人 ， 而 你 正合 他 的 胃口 
不可 接受 他 給 你的 東西 ， 明白 嗎 ？,明白 
你 若 在 我 辦公室 時 提出來 ， 就 可 省掉 我的 時間 了,是的 ， 但 我 會 錯過 與 你 同行 的 樂趣 
若 我 單獨 去 的 話 ， 我們 運氣 可能 會 好點,你 認為 如何 ？ 
你好 ， 我 是 巴尼 ， 他 說 過了 ， 不要 走近 那 塊 玻璃,對 ， 他 說 過了 ， 我 是克 麗絲 · 史達琳 
他 在 最 盡頭 的 那個 牢房,好 的 ， 謝謝 你 
靠 右走 吧 我 放了 一張 椅子 給 你,很好 ， 謝謝 你 
你 是 克勞福 的 人 ， 是 嗎 ？,是的 
可否 看看 你的 證件 ？,當然 可以 
一周 後 就 到期 了 ， 你 不是 真的 聯邦調查局 探員 吧 ？,我 仍 在 受訓 
克勞福 派 個 見習生 來見 我 ？,是的 ， 我 是 個 學生 ， 我 是 來 向 你 學習 的 ， 也許 你 可以 決定 ， 我 是否 夠 資格 這樣 做 
那些 細節 都 是 來自 記憶 嗎 ？,史達琳 探員 ， 我 只有 記憶 ， 沒有 景觀 
至於 你 這 份 拙劣 的 問卷 ， 就 不行了,我 只是 要求 你 看看 它 ， 做 不 做 隨便 你 
他 一定 很忙 了,忙於 追捕 那個 新手 野牛 比爾 吧 ？ 
你 可 知道 ， 為何 他 被 稱為 野牛 比爾 ？,請 告訴 我 ， 報紙 上 沒有 說 
你 以為 憑 這 份 拙劣 的 東西 ， 便 可 分析 我 ？,不是 ， 我 相信 你的 學識 
那 做 這個 測驗 吧,不 做 ， 但 我 會 令 你 開心 
我 會 給 你 一個 大好 機會,什麼 ？ 
爸爸 ， 你 有 沒 抓到 壞人 ？,沒有 ， 他們 跑掉 了 
轉過 身來 ， 把 雙手 放在 後面,好 的 
邁克 斯死 了,怎麼 會 ？ 
你的 電話 ， 是 教官,謝謝 
但 你 提到 莫菲 ， 有 後續 行動 嗎 ？,他 在 被捕 前 ， 把 大 部分 病人 的 病歷 銷毀 了 
我 不知道 對 這 件事 該 有何 感想,你 不用 感想 什麼 ， 萊克 特 這樣 做 只是 為了 自娛 
自從 1980 年 就 沒 人 來過 ？,據 我 所知 ， 沒有 
要 幫忙 嗎 ？,好 的 
我的 顧客 都 很 重視 隱私權,我 答應 不會 擾亂 任何 東西 
為何 你 不問 我 ， 關於 野牛 比爾 的 事 ？,你 知道 他 的 事 ？ 
沒有 大礙 ， 只是 皮 外傷,謝謝 
若 你 沒有 殺 他 ， 那是 誰 殺 ？,誰 知道 ？ 對 他 來說 是 件 好事 
賴普 是 個 異性 裝扮 癖好 者 ？,生活 上 ？ 不是 ， 只是 普通 的 躁狂 抑鬱 
你 看到 他 時 ， 有何 感覺 ？,初時 很 害怕 ， 後來 便 很 振奮 
克勞福 在 提拔 你 ， 是 嗎 ？,看來 你們 互相 傾慕 呢 
你 認為 克勞福 對 你 有 遐想 嗎 ？,我 從 沒 想過 
跟 你 做愛 ？,我 沒 興趣 ， 這是 邁克 斯會 說 的 那種 話 
要 我 幫忙 嗎 ？,可以 嗎 ？ 
當然 可以,謝謝 你 
可以 嗎 ？,當然 可以 
不用客氣 ， 你 好像 是 傷殘 人士,是的 ， 我 搬到 這裡 但 搬 不 上 貨車 
來 吧 ， 抓 著 ， 上,好 的 
你 上車 ， 我 想 把 它 推進 去,真的 很 謝謝 你 
行了 嗎 ？,行了 ， 很好 
我們 會 跟 克勞福 一起 去,去 哪裡 ？ 
史達琳 ， 仔細 看看 ， 告訴 我 你 有何 發現,他 是 個 白種 男人 
他 不是 個 流浪者 ， 他 有 自己 的 獨立 房子,為何 ？ 
為何 ？,他 下毒手 時 ， 需要 私人 地方 
不錯 ， 有 問題 嗎 ？,有的 
什麼 ？,對不起 
謝謝,謝謝 
你 還 觀察到 什麼 ？,她 不是 當地人 
瑞 ， 替 她 的 牙齒 拍照 ， 稍後 傳真到 失蹤 人口 組,好 的 
那是 什麼 ？ 豆莢 嗎 ？,不 ， 是 一 隻 蟲繭 
幫幫 我,好 的 
你 看 這些 是 什麼 ？,跟 其他 死者 的 形狀 不同 ， 拍 幾 張大 特寫 
探員 們想 看 你 怎樣 應付 ， 很 要緊 的,我 明白 了 
那 令 你 很 氣惱 吧 ？,那 只是 個 煙幕 ， 我 要 打發 他 走 
不公平 ， 你 用 食物 引誘 它,真 無賴 ， 仍然 是 輪到 我 
若 那 只 甲蟲 推動 你的 棋子 ， 也 算數 嗎 ？,當然 算數 ， 你 怎麼 玩 的 ？ 
這 東西 從 哪來 的 ？ 它 黏糊糊 的,在 一個 被 殺死 者 身上 找到 的 ， 屍體 在 埃爾 克河 裡 
是 野牛 比爾 幹 的 嗎 ？,我 不能 透露 
史達琳 探員 ， 你 不 查案 時會 做 什麼 ？,做 個 學生 
博士 ， 你 是否 對 我 有意 ？,是的 
找到 了,你 找到 什麼 ？ 
認識 它 的 人 ， 多 叫 它 做 骷髏 飛蛾,它 從 哪裡 來 ？ 
他 是 我的 病人 ， 我 有 知情權,我 明白 
請 你 跟 他 談 ， 或 讓 我 執行 任務 ， 明白 嗎 ？,如果 你的 分析 ， 能 幫助 我們 抓到 野牛 比爾 ， 及時 救出 凱瑟琳 馬丁 ， 參議員 答應 把 你 轉送到 位於 紐約 奧尼達 公園 ， 可 看到 附近 園林 景色 的 醫院 
好 嗎 ？ 克 麗絲 ， 可憐 的 凱瑟琳 在 等 著,好 吧 
你 最 糟 的 童年 記憶 是 什麼 ？,家父 去世 
談談 西 維州 小姐 吧 ， 她 是否 身材 肥大 ？,是的 
你 有 捉拿 到 他 的 本領 ， 知道 嗎 ？,不知道 ， 為何 ？ 
還有 什麼 線索 ？,她 的 喉嚨 被 異物 塞住 
一 隻 蝴蝶 ？,是的 ， 一 隻 飛蛾 
你 父親 被 殺 後 你 成了 孤兒 ， 後來 怎樣 ？,我 去 了 蒙大拿州 ， 跟 我 母親 的 表妹 夫婦 同住 
他們 有 一個 牧場,牧牛 場 ？ 
你 在 那裡 住了 多久 ？,兩 個 月 
為何 時間 這麼 短 ？,我 跑掉 了 
我 做 吧,好 的 
你 仍 以為 可 在 沙灘 漫步 和 看 鳥兒 嗎 ？,不會 了 
她 沒 聽過 跟 你 有 任何 協議,他們 騙 你 
傑克 ， 漢內堡 萊克 特正 被 轉 送往 孟斐斯 途中,轉送 ？ 
你 可 有 個 見習生 ， 冒 參議員 之 名 向 萊克 特 提出 一個 虛假 建議 ？,是 我的 主意 ， 我 逼不得已 
我 帶 了 一 份 宣誓書 ， 保證 你 新 的 權利,在 我 簽署 前要 看看 的 
你 有沒有 給 她 餵奶 ？,我 有的 
令 你的 乳頭 變得 堅挺 ， 是 嗎 ？,你 這個 混蛋 
告訴 我 ， 媽媽 ， 當 你的 小 女兒 被 殺時 ， 你 會 感到 振奮 ？,把 這個 畜生 帶回 巴爾的摩 
若 我 再 想起 什麼 ， 我 會 通知 你的,好 的 ， 謝謝 你 
你的 套裝 很 漂亮,謝謝 
野牛 比爾 叫 什麼 名字 ？,這是 目前 有關 當局 的 秘密 
小姐 ， 你 知道 規矩 吧 ？,知道 ， 我 以前 盤問 過 他 
你 畫 的 ？,是 
還是 在 你們 破案 前 ， 克勞福 派 你 來說 最後 一次 花言巧語 ？,不 ， 是 我自己 想來 的 
你 保重 ， 日後 報答 我 吧,我 不能 作 那個 承諾 
你 尋找 的 這個 人 ， 他 做 什麼 ？,殺害 女人 
他 主要 是 做 什麼 ？ 他殺人 是 為了 滿足 什麼 ？,憤怒 ， 社會 認同 和性 困惑 
你的 眼睛 ， 又 可 有 尋找 你 要 的 東西 ？,有的 ， 請 你 告訴 我 吧 
有的 ， 請 你 告訴 我 吧,不 ， 輪到 你 告訴 我 了 
你 可 有 感到 一些 眼睛 在 盯 著 你 ？,有的 
我 聽到 一種 奇怪 的 聲音,是 什麼 ？ 
你 怎麼 做 ？,我 下樓 ， 走出 屋外 
你 在 何時 出發 ？,很 早 ， 天 還 沒 亮 
有 東西 吵醒 你 ， 是不是 一個 夢 ？,是 尖叫聲 ， 像 小孩 的 尖叫聲 
給 我 兩 分鐘 時間 穿 衣服,好 的 
我 現在 只 知道 一 件事,什麼 
你 和 死者 為什麼 會 在 那 家 酒店,我們 是 被 要脅 才 去 的 
為什麼 是 這 家離 你 住處 300 公里 遠 的 酒店,不知道 
把 你們 叫到 那麼 偏遠 的 地方 不 覺得 奇怪 嗎,這 有 關係 嗎 
醒後 最先 是 什麼 情況 記得 嗎,有 敲門聲 
