弘 樹 ， 你 在 做 什麼,諾亞方舟 ， 出航
妳 認得 那個 筆跡 嗎 ？,認得
是 妳 的 嗎 ？,是 的
妳 計 畫 用 竊聽 的 方法 使 班 利 參議員 就範 ， 對 嗎 ？,我 的確 想 過 這種 方法 ， 但 從沒 有 付諸實行
為 什麼 呢 ？,史 密 特 先生 明言 禁止
在 妳 的 遊說 生涯 中 是否 經常 運用 諜報 手段 ？,我 沒有
妳 是否 曾 授權 、 命令 或 主導 對 任何人 實行 非法 的 監視 行動 ？,答案 是 沒有
可否 描述 你 的 工作 性質 ？,我 有 很 多種 工作
你 目前 的 主要 收入 來源 是 什麼 ？,我 在 華盛頓 做 伴遊
你 收費 和 女人 睡覺 ？,我 滿足 客戶 的 任何 需求
佛 德 先生 ， 你 見 過 絲 隆 小姐 嗎 ？,見 過
可以 請 你 指出 她 嗎 ？,就 坐在 那兒
你們 是 什麼 關係 ？,我 和 一個 客戶 參加 聚會 ， 我 試 著 要 自我介紹 ， 但 她 不理 我
你 曾 服務 絲 隆 小姐 嗎 ？,沒有 ， 先生
我 想 討論 我 的 未來,現在 時機 不 太 適合
這 他媽的 是 什麼 東西 ？,辭呈
為 什麼 這次 願意 見 我 ？,他們 說 你 要 談 工作 的 事
對 了 ， 你 的 氣色 也 不錯,謝謝
妳 怎麼 會 自己 填表 ？,那 是 讓 他們 上鉤 的 餌
新年快樂,新年快樂
老 實說 現在 我 只 希望 這種 超能力 能 幫 我 找到 個 女朋友,這 可不 容易
可以 幫 我 擦 防曬霜 嗎,當然
蒂姆 可以 幫 我 擦 防曬霜 嗎,可以 等 一會兒
別 老 給 家里 打電話 你 媽 不 喜歡 老 被 人 打擾,好 的 知道 了
我 是 詹姆斯 的 兒子,誰 啊
你好 我 叫 瑪麗,我 叫 蒂姆 其實 我 媽 也 叫 瑪麗
有 東西 碰到 我 手肘 了,放心 不是 我
說實話 你們 倆 誰 更 漂亮,當然 是 我
你 喜歡 凱特 · 摩斯 嗎,我 愛 死 她 了
你好,你好
要是 我 問 你 要 號碼 會 不會 太 唐突 了,不會
我 的 頭 發 呢 是不是 太 棕 了,我 愛 棕色
我 劉海 是 新 剪 的,劉海 很 完美 簡直 是 點睛之筆
我 希望 能 再 見到 你,你 會 的
你 也 知道 我 的 戲 今晚 上演,老天 對 啊 怎樣 了
你好,你好 湯姆 先生 我 是 哈利 的 朋友
請問 你 臺詞 記得 怎樣 了,抱歉 什么 叫 臺詞 記得 怎樣
謝謝 你 來 陪 我 小 凱,反正 也 沒事 做
吉米 呢,又 把 我 甩 了
工作 呢,炒 我 魷魚 了
喝咖啡 嗎,謝謝
我 只 注意 到 照片 中 的 貓 看到 沒,看到 了 真不錯
我 長 得 像 你 媽 嗎,不 像 你 比 她 漂亮 多 了
要 牛奶 嗎,要
男朋友 呢,有 了
我 看上去 不 像 有 男朋友 嗎,不 像
你們 什么 時候 認識 的 什么 時間 點,其實 就是 一周 前
來來 再說 說 你們 美妙 的 初次見面,好 吧
對 喬 開 了 一個 小型 派對,簡直 是 個 煉獄 幸好 魯伯特 救 了 我
這個 糟糕 的 派對 在 哪兒 呢,就 在 我 的 破 公寓 里
那 是 在 哪兒 呢 重點 就 在 這 不是 嗎,西南 五 區 科 菲爾德 花園 26 號
你 是 什么 時候 到 的 是 早 是 晚 魯伯特,準時 到 吧 真愛 在 召喚 呢
你好 我們 認識 嗎,不 不 我 是 瑪麗 的 朋友
我 叫 蒂姆,我 叫 瑪麗
我們 聊聊 凱特 · 摩斯 吧,我 很 喜歡 凱特 · 摩斯
你 是 做 什么 的,我 在 出版社 看書
不是 吧 你 看書 也 能 賺錢,沒錯 我 的 工作 就是 看書
你 是 做 什么 的,我 是 個 律師
陪 我 走 到 車 那兒 去 好 嗎,好 啊 好 的
下次 肯定 會 更好,我 覺得 已經 很 好 了
你 等 我 一下 好 嗎,好 的
你 還 真 懂 內衣 啊,希望 如此
真不錯 有些 人 第一次 搞 得 一團糟,菜鳥 吧
等 我 一下 好 嗎,當然
我 有 個 壞消息,你 要死 了 嗎
什么 時候,現在
他們 知道 我 這個 人 嗎,知道 我 稍微 提 過
對 了 他們 比較 保守 還是 換 條 褲子 吧,好 的
我 要說 我 住 這兒 嗎,絕對 不行
那 能 說 我們 做愛 嗎,可以 但 別說 口交
你 為 什么 覺得 會 說 到 這個,不 知道 如果說 到 了 就 一口 否認
好 準備 好了嗎,好 了
蒂姆 說 說 你 是 哪里 人 哪個 地方 的,他 是 康沃爾 的 那兒 很漂亮
你 是 個 律師 對 嗎,是 的 沒錯 他 從沒 輸 過
我 拿到 兩張 國家 劇院 的 票 明天 的 一起 去 嗎,不 去 了 我 要 睡 一整天
天 哪 是 夏洛特,誰
誰,我 的 初戀
在 哪,那邊 出口 標 志 下面
那個 老 女人 嗎,不 不是 那個 老 女人 那個 金 發 美女
夏洛特,天 哪 蒂姆 見到 你 真 好
我 看見 三年 前 那個 夏天 讓 我 心碎 的 女孩 了,去 打個招呼 吧
去 打個招呼 吧,不 還是 別 找麻煩 了 走 吧
蒂姆 見到 你 真 好,真是 個 驚喜 啊
幫 我 跟 奇巧 帶 個 好 她 好 嗎,她 還 行 其實 她 在 倫敦 也 過 得 不 容易
是 啊 吉米 說 他 有時候 會見 她,是 嗎 從 什么 時候 開始 的
你 想 去 哪,你 喜歡 的 就 行
醒醒 來 聊聊天,干什么
我 有 件 很 重要 的 事 要 問 你,不能 等 明早 嗎
不能 等 明早 嗎,不行
喝茶 嗎,非常 愿意
你 有 什么 缺點 就是 小 弱點,我 非常 沒 安全感
覺得 她 如何,比起 你 我 已經 更 喜歡 她 了
我 不 知道 你 在,我 剛 下來
經過 一點點 考慮 我們 決定 要 結婚,真是 個 好消息
你 要 跟 誰 結婚,跟 瑪麗 那個
你 決定 一件 事 我 就 脫 一件 衣服,好 的 我 了解 了 年輕 的 女士
你 想 在 哪 辦 婚禮,家 我 討厭 別的 地方
應該 找 哪位 神父,得 是 有 一口 黃牙 和 一堆 連 心 眉 的 當地人
蜜月 呢,去 蘇格蘭 住 小 旅館
話 說 奇巧 去 哪 了,不 知道 她 說 3 點 左右 過來
我 妹妹 呢,我 還 以 為 她 在 這 里
怎么 了,我們 吵架 了
小 嬰兒 住 在 這 里 嗎,在 她 可 興奮 了 就 在 樓下
我 必須 去 接 奇巧,我 以 為 她 會 自己 開 過來 呢
她 沒事 吧,再說 吧
我 很 擔心 奇巧,我 知道
我 不能 回到 出生 以前 的 時間 了 是不是,不行 我 應該 跟 你 說 的
考慮一下 約 他 吃晚飯 你 有 時間 嗎,可能 吧 也許 得 先 梳妝打扮 一下
咱 再生 一個 吧,去死吧 不要
好 啦 這件 怎么 樣,很漂亮 任務 完成 很 好
不行 認真 點 挑 這個,我 不 確定 不行 我 不 喜歡
好 吧 那 這件 呢,美極了 就是 它 了
波 絲 哪 去 了,我 讓 她 呆 在 樓下 呢
我 放 手稿 那 屋 的 門 關 了 吧,貌似 沒有
我們 以前 是不是 有 過 這個 對話 了,是 的
然后 發生 了 什么,我 很 難過 我 擁抱 了 你
您 今天 是 在 這兒 吃 還是 帶走,帶走 吧 謝謝
他 跟 你 說 了 什麼 了 ？,他 只是 要 讓 我 看 吉他
你 要 去 哪 ？,我 以 為 妳 說完 了
萬一 我 不是 做 鞋子 的 料 呢 ？,米 高 ， 有 全家人 在 這兒 引導 你
歡迎 回來 ， 有 什麼 要 申報 嗎 ？,吉 拿 棒 ， 我家 人 供奉 的
有 什麼 要 申報 嗎 ？,老 … 老 實說 ， 有 的
這 是 誰 的 靈獸 啊 ？,牠 只是 丹丹
可是 丹丹 又 沒有 毛,我 也 沒有 鼻子 ， 還是 會 過敏
要 解除 家族 的 詛咒 就 得 得到 家人 的 祝福,就 這樣 ？
你 喜歡 德拉古 司 ？,他 跟 我 是 老交情
你 … 你 在 做 什麼 ？,我 在 學 骷髏 走路 ， 免得 穿幫
不 ， 我們 才 不 那樣 走路,你 就是 那樣 走 啊
我會 讓 你 見到 他,怎麼 做 ？
真 … 真正 的 德拉古 司 在 哪 ？,德拉古 司 從不 參加 彩排
我 要 消失 了 ， 海特,我 感覺得到
你 想要 它 ， 就 得 靠 你 的 實力,爭 不過 你 啊
你 要點 歌 嗎 ？,你 … 你 知道 我 的 最愛 ， 海特
等等 ， 怎麼回事 ？,他 被 遺忘 了
那 他 去 哪 了 ？,沒 人 知道
你 … 你 要 演奏 什麼 ？,當然 是 「 勿忘我 」 啦
你 表演 以前 都 這麼 緊張 嗎 ？,不 曉得 ， 我 從來 沒有 表演 過
什麼 ？ 你 不是 說 你 是 音樂 人,我 … 我 是 啊
嘿 ， 你 要 去 哪 裡 呀 ？,我們 得 離開 這 裡
妳 摧毀 我 的 人生,什麼 ？
你 的 表演 真 精彩 喔,你們 也 是
你 … 你 知道 我 ？,所有 的 人 都 在 談論 你 呢
這 … 這 是 哪 裡 來 的 ？,那 是 我 的 可可 太婆
妳在 那 裡 工作 嗎 ？,不 ， 我 是 學生
我 不是 要 侵犯 妳 隱私 但 我 發現 我們 的 RPP 區 一樣,是 嗎 ？
你 的 觀察力 真 驚人,對
RPP 區 是 什麼 ？,住戶 停車 認證 區
妳 把 誓詞 寫 在 菜單 上 嗎 ？,對 ， 怎麼 了 ？
你們 願意 成 為 夫妻 嗎 ？,我 願意
妳 感覺 如何 ？,我 的 頭 好 痛
佩 吉 ， 妳 知道 我 是 誰 吧 ？,知道 ， 你 是 我 的 醫生
你 在 做 什麼 ？,睡覺
我 帶 了 妳 的 衣服,謝謝
我 的 頭髮 很 奇怪,那 只是 妳 個人 的 看法
為 什麼 你 是 我 先生 卻 沒 見 過 我家 人 ？,妳 跟 他們 好幾年 沒 說話 了
我 為 什麼 會 不 跟 家人 說話 ？,那 是 在 我們 交往 以前 發生 的
我們 從來沒 談 過 這件 事 ？,有
我 聽說 妳 終於 要 出院 了,對 ， 我 被 通知 出院 了
我 看起來 好像 怪 咖,我 覺得 妳 很 美
我們 住 哪 裡 ？,在 北區
現在 總統 是 誰 ？,歐 巴馬
能 拜託 你 出去 嗎 ？,佩 吉 ， 我 很 抱歉
這 是 衣櫥 裡 我 唯一 穿 起來 舒服 的,那 其實 是 我 的
你 上班 嗎 ？ 有 工作 嗎 ？,有 ， 如果 還 沒 倒 的話 我 有 一間 錄音室
我 的 日常生活 呢 ？ 我 每天 都 在 做 什麼 ？,妳 起床 後 會 泡 咖啡
我 不是故意 不來 的,我 知道 ， 我 沒生氣
她 還好 嗎 ？,恢復 中
你 三點 半 會 準時 到 ？,你 三點 半 會 準時 到 ？
天 啊 ， 妳 訂婚 了 ！,對 呀
你們 倆 好 配,謝謝 妳 ， 佩 吉
李 歐 ， 你 在 哪 裡 上班 ？,我 剛 在 市中心 開 了 一間 錄音室
那 不是 黛 安 錢 尼 嗎 ？,對 ， 我們 已經 不 一起 玩 了
我 有 把 戒指 還 你 嗎 ？,有
妳在 拼貼 嗎 ？,我會 拼貼 嗎 ？
我 翻 了 一下 你 的 東西 希望 你 不介意,不會 ， 我 的 東西 就是 妳 的
我 想 我 準備 好 去 看 工作室 了 你 能 帶我去 嗎 ？,當然
佩 吉 ， 妳 想 恢復 記憶 嗎 ？,想
媽 ， 妳 聽 電臺 司令 的 歌 嗎 ？,當然 ， 怎麼 不 聽 ？
妳 的 頭髮 看起來 不 一樣 了 妳 很 美,謝謝
妳 最 愛看 什麼 書 ？,是 詹姆士 派 特 森 的 《 沙灘 小屋 》
妳 不 喜歡 嗎 ？,不 喜歡
謝謝 妳 今晚 跟 我 去 約會,我 玩 得 很 開心
妳 跟 傑瑞米 出去 了 嗎 ？,不是
對 她 來說 還是 對 你 ？,對 我們 兩個 都 是
佩 吉 ？,什麼 事 ？
你 真是 個 偽 善者,你 說 什麼 ？
這 不 公平,不 公平 嗎 ？
你 沒事 吧 ？,結束 了 完 了 ， 我 放棄
妳 知道 我 現在 被 背叛 的 感覺 有多深 嗎 ？,很 抱歉 ， 佩 吉
我 能 問 你 一個 問題 嗎 ？,可以 妳 想 問 我 什麼 就 隨時 問
你 知道 我 爸 的 外遇 嗎 ？,我 知道
我 不能 再 失去 他們 了,那 就 別 失去
我 跟 蘿 絲 分手 了 我 提 的 分手 ， 佩 吉,不 ， 你 為 什麼 要 這樣 做 ？
我 以 為 你們 要 訂婚 了 …,本來 是 ， 但 那 是 在 妳 以前
其實 我 有 話 要 告訴 妳,好
我 以 為 你們 要 訂婚 了 …,本來 是 ， 但 那 是 在 妳 以前
妳 確定 妳 不 記得 跟 我 分手 的 那 時候 ？,怎麼 了 ？
但願 妳 不是 為 了 喝 熱 可可 才 進城 裡 來 的,其實 ， 我 六個月 前 就 搬回來 了
我 回去 念 藝術 學院 了,真的 ？ 沒 騙 我 ？
宋 妮 亞 跟 我 變成 了 朋友 我 問 了 她 關於 我們 的 事,真的 ？ 她 都 說 了 什麼 ？
真的 ？ 她 都 說 了 什麼 ？,她 說 你 現在 應該 沒有 女朋友
我們 要 不要 試試看 以前 沒 去過 的 地方 ？,新 的 餐廳 ？
新 的 餐廳 ？,當然
我 的 全部 身家 都 在 那 包 裡 了,放心 吧 ! 我 去 拿 !
我 是 莎 文 娜,約翰
你 在 當兵 還是,對 啊
什麼 兵種,陸軍 特種兵
爸爸 呢,在 那邊
我 的 朋友 約翰 這 是 艾倫,"艾倫 , 很 高興 認識 你"
你好 我 是 提 姆,我 是 約翰
聽說 你 是 特種兵,是 的
駐紮 在 布拉格堡 嗎,"不 , 在 德國"
這麼 說 馬上 要 走 了 嗎,是 的
旅途愉快,"謝謝 , 我會 的"
抱歉 打擾 你們 了 很 高興 認識 你,也 很 高興 認識 你 過來 兒子
嗨 你好 約翰,你好 艾倫
你 什麼 時候 回去,兩 周 後
你 的 工作 一定 很 驚險 吧,其實 更 多 的 是 無聊 大多數 時間 都 待 著 只是 偶爾 的 突襲 確實 很 驚險
你 有沒有 發現 月亮 在 升起 的 過程 中 特別 大 但 升 到 天空 中 後 卻 又 變小 了,那 是 眼睛 的 錯覺
你 是 怎麼 知道 的,不 記得 了
哇 你 能 自己 生火 啊,好 厲害
但 你 這樣 也 烤 不 熟 那個 熱狗 我 覺得 啦,我 覺得 這樣 很 好
我 真的 很 想 也許 我們 可以 一起 出去 吃 就讓 別人 煮 的 那種,好 啊 真的 嗎 ?
那 我 大概 六點 來 可以 嗎,嗯 好 好 的
那麼 明天 見 咯 ?,嗯 明天 見
我們 要 去 市區 吃 冰淇淋 送 你 一程 吧 ?,沒關係 不用 了 我 自己 走 就 行
亞倫 坐 過去 點兒 我們 出發 咯,"好 了 , 安全帶 綁 好 了"
你 來 這 鎮上 多久 了,我們 住 這 整整 一年 了
爸爸 我 晚上 不 在家 吃飯 了,我 做 了 焗 麵
在 這兒 你 能 吃 到 最好 的 海鮮,我 知道 我 以前 經常 來
你 確定 不 去 好 一點兒 的 地方 嗎,好 一點兒 ? 這兒 就 挺 好 的 嘛
你 爸爸 有沒有 因 為 你 回家 太晚 發飆,沒有 他 不是 那種 會 發飆 的 人
那 他 是 哪種 人,安靜 規律 的
那 你 媽媽 呢,沒有 我家 只有 我 和 我 爸爸
你 怎麼 這麼 多 問題 關心 我 父親,好奇 嘛 我 想 知道 你 是 什麼樣 的 人
我 想 見見 你 爸爸,就 今晚
你 開始 讓 我 有點 緊張 了,為 什麼 這樣 說 呢
不過 說實話 你 不 抽 煙 嗎 ?,不
也 不 喝酒,不
沒 聽 你 講 過,那 是 因 為 我 只 在 心 裡 抱怨
好 那 說 一個 聽聽,不行 不能 說 這 太 齷齪 了
你 以前 一定 很 凶悍,我 是 說 你 現在 還是 有點
你 沒有 嚇 到 我 約翰,哦 你 可 嚇 著 我 了
你 和 莎 文 娜 怎麼 了,別 煩 我 好 嗎
等等 你們 怎麼 啦,注意 點 把手 拿 開
你 現在 穩定下來 了 嗎,還 沒有
和 其他人 約會 了 嗎,"沒有 , 我 很少 有 假期"
我 想 你 一定 想 揍 我 一頓,我 不會 的
這 一切都是 我 的 計 畫,你 計 畫 過 嗎
情況 怎樣 ？,母親 嚎啕大哭 ， 舅舅 氣急敗壞
她 沒 結婚 ？,離婚 ， 有 四個 小孩
神父 呢 ？,他 留在 休息室
有 媒體 嗎 ？,公民 報 記者 ， 但 我們 打發 他 走 了
那 是 誰 ？,助理 檢察官
蛋糕 好吃 嗎 ？,挺 不賴
你 不吃 ？,不 ， 這 給 麥克
你 看 了 華盛頓 傳來 的 數據 ？,對 ， 很 有趣
你 認 為 卡希爾 知道 內情 ？,也許 ， 但 這 報導 恐怕 不 適合 我們
什麼 不 適合 焦點 小組 ？,警局 數據
卡希爾 問 出 話 了 ？,還 沒 ， 但 我會
樓上 怎樣 ？,還好
聽說 魯賓 和 康 納 要 去 時報,真的假 的 ？
拜倫 有待 過 波士頓 嗎 ？,我 想 他 從沒 來 過 ， 也許 該 買 個 地圖 送 他
新 老闆 是 來 裁員 的 ？,我 不 知道
你 是 波士頓 出身 ？,對 ， 在 這 裡 出生 和 長大
你們 賣 給 時報 後 感覺 有 改變 嗎 ？,沒有 ， 我 想 衝擊 不大
你 是 焦點 小組 的 主編 ？,我 寧願 自稱 是 選手 教練 ， 但 沒錯
你 熟悉 焦點 嗎 ？,不 ， 不盡然
你們 正在 調查 什麼 ？,我們 剛 揭發 一家 惡質 建 商
通常 需要 花 多久 ？,很難說 ， 幾個 月
那 你 預期 有 更 多 裁員 ？,大 可 這樣 假設
你 需要 多少 時間 ？,再 1 週
你 要 去 哪 裡 ？,10 點 半 會議
跟 拜倫 談 得 還好 嗎 ？,我 摸不透 他
你 要 怎麼弄 到 文件 ？,我 不 懂 當地 法律 ， 但 在 佛羅里達州 能 起訴
你 要 控告 教會 ？,嚴格說來 不算 控告 教會 ， 我們 是 聲 請調 閱 文件
情況 怎樣 ？,拜倫 想 聲 請調 閱 吉 根 案 的 文件
你們 覺得 控告 會 有 機會 ？,取決於 法官 還有 他 屬於 什麼 教區
我 跟 你 提到 的 波士頓 警局 報導 ， 那個 能 先 擱置 嗎 ？,也 行
妳 能 聯繫 他 嗎 ？,我 只 採訪 過 他 一次 ， 他 算是 怪 咖
所以 我們 放棄 波士頓 警局 案 了 ？,不 ， 是 暫時 擱置
奶奶 ， 妳 哪 時 要 離開 ？,9 點 有 巴士 在 教堂 停車場 接 我們
多米尼克 神父 會 去 嗎 ？,不 ， 他 說 他 沒 偏 財運
有 什麼 事 嗎 ？,我 想 挑戰 吉 根 案 的 保護 令
你 想 控告 天主教會 ？,我們 正在 提出 聲 請 ， 但 算 吧
我 來 找 米 契 加拉 貝 迪 恩,他 在 講 電話 ， 請 坐
比爾 ， 那些 文件 到底 在 哪 ？,我 叫 你 放在 我 桌上
妳 不 打 高爾夫球 吧 ？,不 打
幸會,幸會
你 熟悉 吉 根 案 嗎 ？,當然 ， 80 個 原告 ， 全 是 個案
難道 你 認 為 他 在 虛張聲勢 ？,我 認 為 他 在 譁 眾 取寵
你 是 誰 ？,我 是 波士頓 環球 報 的 麥克 瑞 茲 德
你 沒有 錄音 吧 ？,沒有 ， 我 要 錄 會 先 問
我 不能 給 你 看 教會 文件,我 知道
你 認 為 貴報 有 資源 對抗 教會 ？,對 ， 我 認 為
你們 要 做 教會 的 報導 ？,不 ， 我們 不 做 教會 的 報導
你 有 找到 菲爾 薩 維亞 諾 的 資料 嗎 ？,沒有 ， 他 是 誰 ？
妳 還要 多久 能 看 完 剪報 ？,幾天 吧 ， 有 一堆
有人 想要 食物 嗎 ？,我 不 餓
你們 還 查 到 什麼 ？,夏 莎 找到 一個 受害者 組織 的 人
羅比 說 麥 雷 許 認 為 他 在 虛張聲勢,我 認 為 不 只 如此 ， 班
新 主編 表現 怎樣 ？,他 不 喜歡 棒球 ， 但 他 似乎 是 聰明人
私底下 說 ？,私底下 我 也 不能 說
你 今天 為 什麼 來 公司 ？,檢查 薩 維亞 諾 的 剪報
所以 不理 他們 ？,我們 這次 要 開始 不理 任何人
我 讀 哈佛 時會 跟 尼 曼 學人 一起 聽課 ， 我 讀 到 你 曾當過 主編,對 ， 那 是 陳年 往事 了
我們 的 讀者 群 不 太高興 ， 他們 把 我 看作 愛管閒事 的 局外人,我 能 想像
你 幹嘛 老 是 重複 我 的話 ？,我 只是 想 釐清 事實
我 緊張 時會 狂 吃,其實 我 也 是
收到 請 回答,收到
確認 地點,六五 快速道路 北上 兩公里 處
你 確定 嗎,確定 啊
一起 吃 消夜,我 下班 有 約 了 ， 先 這樣
我 下班 有 約 了 ， 先 這樣,喂 ， 等 一下 啦
換 一台 新 的 吧,拜託 才 剛 換 耶 ， 開 不到 一個月
拜託 才 剛 換 耶 ， 開 不到 一個月,怎麼 可能
怎麼 可能,真的 ， 你 看
你 這樣 說話 好像 警察局 是 為 你 而 開 的,別 這麼 說 啦 ， 我們 這個 算是 警民 合作 最佳 典範
每次 都 要 給 我 添麻煩,不是 嘛 ， 我 怎麼 知道 會 遇到 這種 事情
要 不要 查 一下,這個 不是 一般 常識 嗎
這個 不是 一般 常識 嗎,還是 查 一下
乾杯 ， 一 起來,喝 喔 喝 喔
給 大家 介紹 一下 ， 這 是 我們 社會 線 的 新 召集人 小 齊,哇 ， 謝謝 大哥
小 三 本人 身材 好 嗎,還 可以 啦
沈 組長 還 沒 結婚 啊,不會 吧 ， 長 得 這麼 漂亮 會 沒有 對象
考慮一下 小 齊 嘛 ， 不錯 的 耶,噓 ， 不要 亂說話
又 跟 男朋友 吵架 啦,是不是 在 一起 久 了 ， 感情 就 會 變淡
是不是 在 一起 久 了 ， 感情 就 會 變淡,就 跟 你 說 和 他 分 一分 嘛
是不是 在 一起 久 了 ， 感情 就 會 變淡,每次 看 你 這個 樣子 我 都 覺得 很 難受 ， 你 明明 就 這麼 好 的
是不是 在 一起 久 了 ， 感情 就 會 變淡,你 明明 就 這麼 好 的 ， 你 適合 更好 的 ， 真的
嫂子 跟 小 吉 都 還好 嗎,好 啊 ， 不過 有 小孩 之後 生活 壓力 大
好 啊 ， 不過 有 小孩 之後 生活 壓力 大,我 壓力 也 很大 耶 ， 我 現在 變 無業遊民
要 我 送 你 回去 嗎,好 啦 ， 回去
請問 一下 ， 徐 愛 婷 有 在 嗎,阿 婷 沒有 住 在 這 啦
阿 婷 沒有 住 在 這 啦,那 她 現在 住 在 哪裏 啊
那 她 現在 住 在 哪裏 啊,你們 是 找 她 要 幹嘛
你們 是 找 她 要 幹嘛,我們 是 她 同學 ， 要 開 同學會 所以 過來 找 她
